x_m,y_m,ecart_c
-206632.5,318547.5,8.425443649291992
-206572.5,318547.5,7.705784320831299
-206512.5,318547.5,7.10621976852417
-206452.5,318547.5,11.07619857788086
-206392.5,318547.5,6.463570594787598
-206332.5,318547.5,6.010128498077393
-206272.5,318547.5,6.994223117828369
-206212.5,318547.5,7.03451681137085
-206152.5,318547.5,7.242787837982178
-206092.5,318547.5,7.472221851348877
-206032.5,318547.5,8.287564277648926
-205972.5,318547.5,10.042452812194824
-205912.5,318547.5,8.367562294006348
-205852.5,318547.5,7.799402713775635
-211672.5,318487.5,14.574258804321289
-211612.5,318487.5,15.811198234558105
-211552.5,318487.5,15.58032512664795
-211492.5,318487.5,14.71026611328125
-211432.5,318487.5,14.071167945861816
-211372.5,318487.5,15.144503593444824
-211312.5,318487.5,16.480865478515625
-211252.5,318487.5,13.92732048034668
-211192.5,318487.5,10.320006370544434
-211132.5,318487.5,7.622331619262695
-211072.5,318487.5,5.835245132446289
-211012.5,318487.5,5.540475368499756
-210952.5,318487.5,6.56437873840332
-210892.5,318487.5,8.360200881958008
-210832.5,318487.5,10.103458404541016
-210772.5,318487.5,7.984866619110107
-210712.5,318487.5,9.942001342773438
-210652.5,318487.5,12.983174324035645
-210592.5,318487.5,12.676215171813965
-210532.5,318487.5,10.279362678527832
-210472.5,318487.5,10.054463386535645
-210412.5,318487.5,12.745266914367676
-210352.5,318487.5,9.638919830322266
-210292.5,318487.5,8.527445793151855
-210232.5,318487.5,7.048345565795898
-210172.5,318487.5,6.2699432373046875
-210112.5,318487.5,5.924008369445801
-210052.5,318487.5,5.462830066680908
-209992.5,318487.5,4.237375259399414
-209932.5,318487.5,4.735546112060547
-209872.5,318487.5,8.93769645690918
-209812.5,318487.5,12.498183250427246
-209752.5,318487.5,8.368780136108398
-209692.5,318487.5,13.054696083068848
-209632.5,318487.5,14.25357723236084
-209572.5,318487.5,15.730928421020508
-209512.5,318487.5,17.75440788269043
-209452.5,318487.5,16.59069061279297
-209392.5,318487.5,15.872392654418945
-209332.5,318487.5,16.048433303833008
-209272.5,318487.5,13.615976333618164
-209212.5,318487.5,15.10476303100586
-209152.5,318487.5,10.839542388916016
-209092.5,318487.5,13.734482765197754
-209032.5,318487.5,14.993931770324707
-208972.5,318487.5,16.440017700195312
-208912.5,318487.5,13.254767417907715
-208852.5,318487.5,12.744508743286133
-208792.5,318487.5,10.279236793518066
-208732.5,318487.5,10.601899147033691
-208672.5,318487.5,13.102935791015625
-208612.5,318487.5,9.95092487335205
-208552.5,318487.5,13.398972511291504
-208492.5,318487.5,13.43698501586914
-208432.5,318487.5,12.565494537353516
-208372.5,318487.5,11.367995262145996
-208312.5,318487.5,12.92247486114502
-208252.5,318487.5,14.560544967651367
-208192.5,318487.5,14.910982131958008
-208132.5,318487.5,11.729793548583984
-208072.5,318487.5,13.812466621398926
-208012.5,318487.5,14.11959457397461
-207952.5,318487.5,14.739137649536133
-207892.5,318487.5,13.261573791503906
-207832.5,318487.5,14.692658424377441
-207772.5,318487.5,13.181137084960938
-207712.5,318487.5,15.725346565246582
-207652.5,318487.5,15.721588134765625
-207592.5,318487.5,15.567103385925293
-207532.5,318487.5,13.957557678222656
-207472.5,318487.5,11.909687042236328
-207412.5,318487.5,15.315481185913086
-207352.5,318487.5,11.877756118774414
-207292.5,318487.5,14.770763397216797
-207232.5,318487.5,14.603532791137695
-207172.5,318487.5,13.010211944580078
-207112.5,318487.5,15.609707832336426
-207052.5,318487.5,15.559244155883789
-206992.5,318487.5,16.411623001098633
-206932.5,318487.5,16.189716339111328
-206872.5,318487.5,14.677568435668945
-206812.5,318487.5,12.4198637008667
-206752.5,318487.5,15.778818130493164
-206692.5,318487.5,12.27353286743164
-206632.5,318487.5,9.138952255249023
-206572.5,318487.5,11.137897491455078
-206512.5,318487.5,11.368664741516113
-206452.5,318487.5,7.970301628112793
-206392.5,318487.5,6.892038345336914
-206332.5,318487.5,6.910290241241455
-206272.5,318487.5,6.613138675689697
-206212.5,318487.5,6.526043891906738
-206152.5,318487.5,6.692453861236572
-206092.5,318487.5,7.6448588371276855
-206032.5,318487.5,7.643065452575684
-205972.5,318487.5,8.179512023925781
-205912.5,318487.5,7.790685653686523
-205852.5,318487.5,7.091142177581787
-211672.5,318427.5,16.140121459960938
-211612.5,318427.5,15.88752269744873
-211552.5,318427.5,18.163835525512695
-211492.5,318427.5,15.200030326843262
-211432.5,318427.5,14.2744140625
-211372.5,318427.5,13.71619987487793
-211312.5,318427.5,12.988155364990234
-211252.5,318427.5,12.333611488342285
-211192.5,318427.5,12.39513874053955
-211132.5,318427.5,7.095086097717285
-211072.5,318427.5,6.480186939239502
-211012.5,318427.5,8.074954986572266
-210952.5,318427.5,11.669290542602539
-210892.5,318427.5,10.007747650146484
-210832.5,318427.5,9.102140426635742
-210772.5,318427.5,12.247157096862793
-210712.5,318427.5,13.12571907043457
-210652.5,318427.5,11.343180656433105
-210592.5,318427.5,8.745146751403809
-210532.5,318427.5,12.724684715270996
-210472.5,318427.5,11.12933349609375
-210412.5,318427.5,10.628644943237305
-210352.5,318427.5,9.350711822509766
-210292.5,318427.5,12.190744400024414
-210232.5,318427.5,7.931291103363037
-210172.5,318427.5,6.482132911682129
-210112.5,318427.5,5.722876071929932
-210052.5,318427.5,4.972620010375977
-209992.5,318427.5,5.959726333618164
-209932.5,318427.5,7.615914821624756
-209872.5,318427.5,11.909344673156738
-209812.5,318427.5,9.342069625854492
-209752.5,318427.5,13.990349769592285
-209692.5,318427.5,16.021602630615234
-209632.5,318427.5,16.373624801635742
-209572.5,318427.5,15.244126319885254
-209512.5,318427.5,10.025513648986816
-209452.5,318427.5,14.929118156433105
-209392.5,318427.5,15.34807014465332
-209332.5,318427.5,14.69260025024414
-209272.5,318427.5,13.787016868591309
-209212.5,318427.5,14.603583335876465
-209152.5,318427.5,13.6795015335083
-209092.5,318427.5,12.516743659973145
-209032.5,318427.5,11.567180633544922
-208972.5,318427.5,13.305846214294434
-208912.5,318427.5,14.565650939941406
-208852.5,318427.5,13.843127250671387
-208792.5,318427.5,12.69745922088623
-208732.5,318427.5,6.293463230133057
-208672.5,318427.5,6.301353931427002
-208612.5,318427.5,5.912293910980225
-208552.5,318427.5,6.062626361846924
-208492.5,318427.5,11.881767272949219
-208432.5,318427.5,12.631888389587402
-208372.5,318427.5,7.109190464019775
-208312.5,318427.5,8.240363121032715
-208252.5,318427.5,12.943544387817383
-208192.5,318427.5,13.966584205627441
-208132.5,318427.5,15.119040489196777
-208072.5,318427.5,13.651640892028809
-208012.5,318427.5,14.675519943237305
-207952.5,318427.5,15.533278465270996
-207892.5,318427.5,15.249871253967285
-207832.5,318427.5,15.058069229125977
-207772.5,318427.5,14.966121673583984
-207712.5,318427.5,15.561747550964355
-207652.5,318427.5,15.889846801757812
-207592.5,318427.5,13.956141471862793
-207532.5,318427.5,15.47692584991455
-207472.5,318427.5,15.914175033569336
-207412.5,318427.5,13.531496047973633
-207352.5,318427.5,13.587132453918457
-207292.5,318427.5,13.35364818572998
-207232.5,318427.5,13.87915325164795
-207172.5,318427.5,13.060311317443848
-207112.5,318427.5,16.016176223754883
-207052.5,318427.5,14.788460731506348
-206992.5,318427.5,17.134578704833984
-206932.5,318427.5,15.256632804870605
-206872.5,318427.5,14.723928451538086
-206812.5,318427.5,13.540111541748047
-206752.5,318427.5,14.213397979736328
-206692.5,318427.5,14.120271682739258
-206632.5,318427.5,10.014984130859375
-206572.5,318427.5,11.506712913513184
-206512.5,318427.5,12.214789390563965
-206452.5,318427.5,10.161284446716309
-206392.5,318427.5,9.205649375915527
-206332.5,318427.5,7.229950428009033
-206272.5,318427.5,7.266918182373047
-206212.5,318427.5,6.549283981323242
-206152.5,318427.5,6.717412948608398
-206092.5,318427.5,6.425708770751953
-206032.5,318427.5,7.1446428298950195
-205972.5,318427.5,7.399902820587158
-205912.5,318427.5,6.843771934509277
-205852.5,318427.5,6.643101692199707
-211672.5,318367.5,18.206077575683594
-211612.5,318367.5,16.06133460998535
-211552.5,318367.5,14.334742546081543
-211492.5,318367.5,13.447015762329102
-211432.5,318367.5,11.633773803710938
-211372.5,318367.5,11.569839477539062
-211312.5,318367.5,8.324639320373535
-211252.5,318367.5,8.911141395568848
-211192.5,318367.5,8.571757316589355
-211132.5,318367.5,12.060174942016602
-211072.5,318367.5,11.770578384399414
-211012.5,318367.5,11.066781044006348
-210952.5,318367.5,13.437572479248047
-210892.5,318367.5,11.12648868560791
-210832.5,318367.5,8.35588550567627
-210772.5,318367.5,12.958144187927246
-210712.5,318367.5,9.854937553405762
-210652.5,318367.5,11.470643043518066
-210592.5,318367.5,11.557881355285645
-210532.5,318367.5,12.569581985473633
-210472.5,318367.5,13.06750202178955
-210412.5,318367.5,9.247705459594727
-210352.5,318367.5,13.247896194458008
-210292.5,318367.5,12.84338665008545
-210232.5,318367.5,9.302101135253906
-210172.5,318367.5,6.656583786010742
-210112.5,318367.5,6.3155198097229
-210052.5,318367.5,4.4729533195495605
-209992.5,318367.5,7.680754661560059
-209932.5,318367.5,11.31071949005127
-209872.5,318367.5,12.65071964263916
-209812.5,318367.5,14.119565963745117
-209752.5,318367.5,15.862235069274902
-209692.5,318367.5,16.429927825927734
-209632.5,318367.5,15.988265037536621
-209572.5,318367.5,16.046207427978516
-209512.5,318367.5,15.802583694458008
-209452.5,318367.5,13.804506301879883
-209392.5,318367.5,12.435259819030762
-209332.5,318367.5,14.665701866149902
-209272.5,318367.5,15.11357593536377
-209212.5,318367.5,13.625771522521973
-209152.5,318367.5,15.186999320983887
-209092.5,318367.5,12.148295402526855
-209032.5,318367.5,9.892972946166992
-208972.5,318367.5,14.989617347717285
-208912.5,318367.5,14.464853286743164
-208852.5,318367.5,12.909085273742676
-208792.5,318367.5,9.47520637512207
-208732.5,318367.5,6.249089241027832
-208672.5,318367.5,5.463529586791992
-208612.5,318367.5,5.281364440917969
-208552.5,318367.5,3.7475390434265137
-208492.5,318367.5,6.459391117095947
-208432.5,318367.5,9.60855770111084
-208372.5,318367.5,10.396258354187012
-208312.5,318367.5,12.802396774291992
-208252.5,318367.5,11.890104293823242
-208192.5,318367.5,14.137785911560059
-208132.5,318367.5,15.670886993408203
-208072.5,318367.5,12.937409400939941
-208012.5,318367.5,13.032546043395996
-207952.5,318367.5,14.606522560119629
-207892.5,318367.5,14.933893203735352
-207832.5,318367.5,15.52662181854248
-207772.5,318367.5,13.342460632324219
-207712.5,318367.5,15.250909805297852
-207652.5,318367.5,15.177313804626465
-207592.5,318367.5,14.2891263961792
-207532.5,318367.5,15.22323226928711
-207472.5,318367.5,11.98429012298584
-207412.5,318367.5,12.930706977844238
-207352.5,318367.5,15.47001838684082
-207292.5,318367.5,11.147229194641113
-207232.5,318367.5,14.224042892456055
-207172.5,318367.5,15.094525337219238
-207112.5,318367.5,16.296024322509766
-207052.5,318367.5,14.941943168640137
-206992.5,318367.5,16.166229248046875
-206932.5,318367.5,15.982711791992188
-206872.5,318367.5,14.823969841003418
-206812.5,318367.5,14.312241554260254
-206752.5,318367.5,15.37060260772705
-206692.5,318367.5,16.317487716674805
-206632.5,318367.5,10.720149993896484
-206572.5,318367.5,12.778471946716309
-206512.5,318367.5,10.170624732971191
-206452.5,318367.5,6.970594882965088
-206392.5,318367.5,8.40889835357666
-206332.5,318367.5,7.84332799911499
-206272.5,318367.5,7.48063850402832
-206212.5,318367.5,6.623139381408691
-206152.5,318367.5,6.599801540374756
-206092.5,318367.5,6.566474914550781
-206032.5,318367.5,6.535882949829102
-205972.5,318367.5,6.581269264221191
-205912.5,318367.5,6.5386643409729
-205852.5,318367.5,6.504889965057373
-211672.5,318307.5,16.286285400390625
-211612.5,318307.5,15.984725952148438
-211552.5,318307.5,12.800881385803223
-211492.5,318307.5,9.689335823059082
-211432.5,318307.5,8.421120643615723
-211372.5,318307.5,7.317286491394043
-211312.5,318307.5,8.0245943069458
-211252.5,318307.5,10.784809112548828
-211192.5,318307.5,16.212627410888672
-211132.5,318307.5,13.613914489746094
-211072.5,318307.5,10.660725593566895
-211012.5,318307.5,11.030824661254883
-210952.5,318307.5,13.678437232971191
-210892.5,318307.5,13.504207611083984
-210832.5,318307.5,13.70496654510498
-210772.5,318307.5,12.728907585144043
-210712.5,318307.5,12.437121391296387
-210652.5,318307.5,9.234334945678711
-210592.5,318307.5,12.691943168640137
-210532.5,318307.5,13.365267753601074
-210472.5,318307.5,12.794105529785156
-210412.5,318307.5,11.869074821472168
-210352.5,318307.5,14.104132652282715
-210292.5,318307.5,15.017237663269043
-210232.5,318307.5,13.235389709472656
-210172.5,318307.5,8.923213958740234
-210112.5,318307.5,6.723840236663818
-210052.5,318307.5,8.270404815673828
-209992.5,318307.5,8.419677734375
-209932.5,318307.5,8.460783958435059
-209872.5,318307.5,15.070473670959473
-209812.5,318307.5,15.388659477233887
-209752.5,318307.5,16.413602828979492
-209692.5,318307.5,15.38134479522705
-209632.5,318307.5,13.28223705291748
-209572.5,318307.5,17.076875686645508
-209512.5,318307.5,16.25267791748047
-209452.5,318307.5,15.178442001342773
-209392.5,318307.5,12.526266098022461
-209332.5,318307.5,10.066388130187988
-209272.5,318307.5,13.788939476013184
-209212.5,318307.5,14.19825267791748
-209152.5,318307.5,14.6784029006958
-209092.5,318307.5,13.667099952697754
-209032.5,318307.5,14.155747413635254
-208972.5,318307.5,11.107491493225098
-208912.5,318307.5,10.674485206604004
-208852.5,318307.5,12.683486938476562
-208792.5,318307.5,14.379712104797363
-208732.5,318307.5,11.441838264465332
-208672.5,318307.5,5.637545585632324
-208612.5,318307.5,5.422091960906982
-208552.5,318307.5,3.8506696224212646
-208492.5,318307.5,4.264896869659424
-208432.5,318307.5,4.794423580169678
-208372.5,318307.5,5.7229814529418945
-208312.5,318307.5,6.269273281097412
-208252.5,318307.5,11.526016235351562
-208192.5,318307.5,13.570616722106934
-208132.5,318307.5,13.757450103759766
-208072.5,318307.5,14.605173110961914
-208012.5,318307.5,14.40234375
-207952.5,318307.5,13.37778091430664
-207892.5,318307.5,12.664200782775879
-207832.5,318307.5,15.45660400390625
-207772.5,318307.5,15.135616302490234
-207712.5,318307.5,15.5300874710083
-207652.5,318307.5,14.975287437438965
-207592.5,318307.5,11.747039794921875
-207532.5,318307.5,11.981245040893555
-207472.5,318307.5,15.457825660705566
-207412.5,318307.5,14.504141807556152
-207352.5,318307.5,13.735925674438477
-207292.5,318307.5,15.171456336975098
-207232.5,318307.5,15.032316207885742
-207172.5,318307.5,14.747217178344727
-207112.5,318307.5,14.328437805175781
-207052.5,318307.5,16.169572830200195
-206992.5,318307.5,15.3251953125
-206932.5,318307.5,13.728114128112793
-206872.5,318307.5,14.733403205871582
-206812.5,318307.5,14.796955108642578
-206752.5,318307.5,15.104252815246582
-206692.5,318307.5,11.20272445678711
-206632.5,318307.5,10.709012031555176
-206572.5,318307.5,13.464363098144531
-206512.5,318307.5,10.150934219360352
-206452.5,318307.5,6.98769474029541
-206392.5,318307.5,7.054394245147705
-206332.5,318307.5,7.465104103088379
-206272.5,318307.5,7.124899864196777
-206212.5,318307.5,6.695774078369141
-206152.5,318307.5,6.428170680999756
-206092.5,318307.5,6.397980213165283
-206032.5,318307.5,6.4291090965271
-205972.5,318307.5,6.419422626495361
-205912.5,318307.5,6.352531433105469
-205852.5,318307.5,6.286371231079102
-211672.5,318247.5,14.776044845581055
-211612.5,318247.5,13.012868881225586
-211552.5,318247.5,12.299310684204102
-211492.5,318247.5,7.8044209480285645
-211432.5,318247.5,5.29923152923584
-211372.5,318247.5,7.5520124435424805
-211312.5,318247.5,12.377273559570312
-211252.5,318247.5,15.3236665725708
-211192.5,318247.5,14.277527809143066
-211132.5,318247.5,15.027909278869629
-211072.5,318247.5,14.874052047729492
-211012.5,318247.5,8.420208930969238
-210952.5,318247.5,10.75793743133545
-210892.5,318247.5,12.943377494812012
-210832.5,318247.5,9.47435188293457
-210772.5,318247.5,11.309868812561035
-210712.5,318247.5,12.219226837158203
-210652.5,318247.5,10.735617637634277
-210592.5,318247.5,13.022712707519531
-210532.5,318247.5,12.180562019348145
-210472.5,318247.5,13.156819343566895
-210412.5,318247.5,11.37138557434082
-210352.5,318247.5,11.372267723083496
-210292.5,318247.5,14.629715919494629
-210232.5,318247.5,13.466972351074219
-210172.5,318247.5,13.217206954956055
-210112.5,318247.5,8.557605743408203
-210052.5,318247.5,8.149041175842285
-209992.5,318247.5,12.707967758178711
-209932.5,318247.5,12.454981803894043
-209872.5,318247.5,15.542046546936035
-209812.5,318247.5,16.367488861083984
-209752.5,318247.5,16.399093627929688
-209692.5,318247.5,15.574965476989746
-209632.5,318247.5,16.37127113342285
-209572.5,318247.5,17.493228912353516
-209512.5,318247.5,17.469228744506836
-209452.5,318247.5,13.994357109069824
-209392.5,318247.5,8.546258926391602
-209332.5,318247.5,9.339591979980469
-209272.5,318247.5,12.5211763381958
-209212.5,318247.5,12.222495079040527
-209152.5,318247.5,14.852864265441895
-209092.5,318247.5,14.67898178100586
-209032.5,318247.5,14.5648193359375
-208972.5,318247.5,15.482357025146484
-208912.5,318247.5,11.838668823242188
-208852.5,318247.5,11.397027969360352
-208792.5,318247.5,12.609725952148438
-208732.5,318247.5,9.080510139465332
-208672.5,318247.5,6.205977439880371
-208612.5,318247.5,4.655771732330322
-208552.5,318247.5,3.397749662399292
-208492.5,318247.5,3.2833456993103027
-208432.5,318247.5,4.976406574249268
-208372.5,318247.5,3.916954517364502
-208312.5,318247.5,4.607177257537842
-208252.5,318247.5,6.932223796844482
-208192.5,318247.5,9.513154029846191
-208132.5,318247.5,12.87704849243164
-208072.5,318247.5,14.365458488464355
-208012.5,318247.5,15.754148483276367
-207952.5,318247.5,14.704456329345703
-207892.5,318247.5,14.763335227966309
-207832.5,318247.5,15.270431518554688
-207772.5,318247.5,15.128843307495117
-207712.5,318247.5,14.716279983520508
-207652.5,318247.5,13.396947860717773
-207592.5,318247.5,14.64997386932373
-207532.5,318247.5,15.482068061828613
-207472.5,318247.5,12.139491081237793
-207412.5,318247.5,15.823602676391602
-207352.5,318247.5,11.676774978637695
-207292.5,318247.5,14.825986862182617
-207232.5,318247.5,14.115778923034668
-207172.5,318247.5,14.19798755645752
-207112.5,318247.5,11.363338470458984
-207052.5,318247.5,15.797270774841309
-206992.5,318247.5,14.382734298706055
-206932.5,318247.5,13.674859046936035
-206872.5,318247.5,14.467602729797363
-206812.5,318247.5,15.596951484680176
-206752.5,318247.5,15.481438636779785
-206692.5,318247.5,16.896055221557617
-206632.5,318247.5,12.850443840026855
-206572.5,318247.5,10.102798461914062
-206512.5,318247.5,8.464138984680176
-206452.5,318247.5,6.633620738983154
-206392.5,318247.5,6.995871067047119
-206332.5,318247.5,6.658377170562744
-206272.5,318247.5,6.61394739151001
-206212.5,318247.5,6.58929443359375
-206152.5,318247.5,6.400905132293701
-206092.5,318247.5,6.336840629577637
-206032.5,318247.5,6.315906524658203
-205972.5,318247.5,6.270913124084473
-205912.5,318247.5,6.183147430419922
-205852.5,318247.5,6.190033912658691
-211672.5,318187.5,13.747821807861328
-211612.5,318187.5,10.04044246673584
-211552.5,318187.5,7.9468464851379395
-211492.5,318187.5,9.446979522705078
-211432.5,318187.5,7.601695537567139
-211372.5,318187.5,12.818163871765137
-211312.5,318187.5,14.046380043029785
-211252.5,318187.5,13.566594123840332
-211192.5,318187.5,14.507938385009766
-211132.5,318187.5,16.580276489257812
-211072.5,318187.5,15.233733177185059
-211012.5,318187.5,13.824750900268555
-210952.5,318187.5,11.37026309967041
-210892.5,318187.5,10.469111442565918
-210832.5,318187.5,14.20244026184082
-210772.5,318187.5,10.521493911743164
-210712.5,318187.5,8.890722274780273
-210652.5,318187.5,12.302435874938965
-210592.5,318187.5,12.652078628540039
-210532.5,318187.5,8.507079124450684
-210472.5,318187.5,12.358524322509766
-210412.5,318187.5,14.603618621826172
-210352.5,318187.5,10.334282875061035
-210292.5,318187.5,14.09435749053955
-210232.5,318187.5,16.391733169555664
-210172.5,318187.5,13.670557022094727
-210112.5,318187.5,8.262094497680664
-210052.5,318187.5,13.9442720413208
-209992.5,318187.5,15.897552490234375
-209932.5,318187.5,13.548203468322754
-209872.5,318187.5,14.500327110290527
-209812.5,318187.5,16.19314193725586
-209752.5,318187.5,16.340545654296875
-209692.5,318187.5,16.596214294433594
-209632.5,318187.5,17.557809829711914
-209572.5,318187.5,17.153459548950195
-209512.5,318187.5,16.380529403686523
-209452.5,318187.5,13.831506729125977
-209392.5,318187.5,9.415966987609863
-209332.5,318187.5,7.9977030754089355
-209272.5,318187.5,11.216691017150879
-209212.5,318187.5,13.393203735351562
-209152.5,318187.5,10.404495239257812
-209092.5,318187.5,11.127559661865234
-209032.5,318187.5,13.904228210449219
-208972.5,318187.5,15.493489265441895
-208912.5,318187.5,12.985176086425781
-208852.5,318187.5,14.922345161437988
-208792.5,318187.5,14.643643379211426
-208732.5,318187.5,10.537359237670898
-208672.5,318187.5,5.835080623626709
-208612.5,318187.5,3.4025325775146484
-208552.5,318187.5,3.2465720176696777
-208492.5,318187.5,3.1450634002685547
-208432.5,318187.5,4.887246608734131
-208372.5,318187.5,3.423095941543579
-208312.5,318187.5,3.643162965774536
-208252.5,318187.5,3.733640670776367
-208192.5,318187.5,5.375369548797607
-208132.5,318187.5,5.720858097076416
-208072.5,318187.5,12.586737632751465
-208012.5,318187.5,14.197285652160645
-207952.5,318187.5,14.962201118469238
-207892.5,318187.5,12.924966812133789
-207832.5,318187.5,12.911725997924805
-207772.5,318187.5,14.546269416809082
-207712.5,318187.5,15.25367546081543
-207652.5,318187.5,13.304510116577148
-207592.5,318187.5,14.990164756774902
-207532.5,318187.5,15.527726173400879
-207472.5,318187.5,11.240814208984375
-207412.5,318187.5,16.14119529724121
-207352.5,318187.5,12.226375579833984
-207292.5,318187.5,12.56289291381836
-207232.5,318187.5,12.473353385925293
-207172.5,318187.5,14.825596809387207
-207112.5,318187.5,14.318532943725586
-207052.5,318187.5,15.498732566833496
-206992.5,318187.5,14.752755165100098
-206932.5,318187.5,14.690505027770996
-206872.5,318187.5,14.351775169372559
-206812.5,318187.5,15.178437232971191
-206752.5,318187.5,15.141968727111816
-206692.5,318187.5,12.446693420410156
-206632.5,318187.5,9.592753410339355
-206572.5,318187.5,9.065528869628906
-206512.5,318187.5,6.9878926277160645
-206452.5,318187.5,6.979263782501221
-206392.5,318187.5,6.13224458694458
-206332.5,318187.5,6.464955806732178
-206272.5,318187.5,6.603116512298584
-206212.5,318187.5,6.36920166015625
-206152.5,318187.5,6.3655195236206055
-206092.5,318187.5,6.272246360778809
-206032.5,318187.5,6.174315929412842
-205972.5,318187.5,6.166620254516602
-205912.5,318187.5,6.238986492156982
-205852.5,318187.5,6.283959865570068
-211672.5,318127.5,11.746713638305664
-211612.5,318127.5,13.262772560119629
-211552.5,318127.5,9.794585227966309
-211492.5,318127.5,12.339377403259277
-211432.5,318127.5,13.423415184020996
-211372.5,318127.5,15.816475868225098
-211312.5,318127.5,14.86323070526123
-211252.5,318127.5,13.953927040100098
-211192.5,318127.5,13.224884986877441
-211132.5,318127.5,15.790081977844238
-211072.5,318127.5,16.065139770507812
-211012.5,318127.5,13.861762046813965
-210952.5,318127.5,10.995882034301758
-210892.5,318127.5,12.665396690368652
-210832.5,318127.5,13.453590393066406
-210772.5,318127.5,11.353414535522461
-210712.5,318127.5,13.503426551818848
-210652.5,318127.5,9.687851905822754
-210592.5,318127.5,8.703780174255371
-210532.5,318127.5,11.955636978149414
-210472.5,318127.5,10.63609504699707
-210412.5,318127.5,10.284104347229004
-210352.5,318127.5,13.877629280090332
-210292.5,318127.5,14.674413681030273
-210232.5,318127.5,14.917061805725098
-210172.5,318127.5,9.003124237060547
-210112.5,318127.5,9.549623489379883
-210052.5,318127.5,13.239632606506348
-209992.5,318127.5,14.010478019714355
-209932.5,318127.5,15.797239303588867
-209872.5,318127.5,16.04685401916504
-209812.5,318127.5,16.115169525146484
-209752.5,318127.5,15.78282642364502
-209692.5,318127.5,16.37349510192871
-209632.5,318127.5,16.63475799560547
-209572.5,318127.5,16.665489196777344
-209512.5,318127.5,17.237262725830078
-209452.5,318127.5,14.527602195739746
-209392.5,318127.5,10.080755233764648
-209332.5,318127.5,9.023728370666504
-209272.5,318127.5,11.796550750732422
-209212.5,318127.5,7.374186038970947
-209152.5,318127.5,11.650704383850098
-209092.5,318127.5,9.102043151855469
-209032.5,318127.5,14.652202606201172
-208972.5,318127.5,14.515897750854492
-208912.5,318127.5,14.276362419128418
-208852.5,318127.5,11.085509300231934
-208792.5,318127.5,13.904001235961914
-208732.5,318127.5,12.2608003616333
-208672.5,318127.5,6.250730037689209
-208612.5,318127.5,4.144820213317871
-208552.5,318127.5,5.4715189933776855
-208492.5,318127.5,6.203314781188965
-208432.5,318127.5,6.339903831481934
-208372.5,318127.5,6.076045036315918
-208312.5,318127.5,6.206116199493408
-208252.5,318127.5,6.2332682609558105
-208192.5,318127.5,3.9385712146759033
-208132.5,318127.5,3.965972661972046
-208072.5,318127.5,5.799221992492676
-208012.5,318127.5,13.005875587463379
-207952.5,318127.5,13.69767951965332
-207892.5,318127.5,11.321965217590332
-207832.5,318127.5,12.819961547851562
-207772.5,318127.5,13.642475128173828
-207712.5,318127.5,15.312911033630371
-207652.5,318127.5,15.756169319152832
-207592.5,318127.5,15.308032035827637
-207532.5,318127.5,14.922927856445312
-207472.5,318127.5,15.465459823608398
-207412.5,318127.5,16.016033172607422
-207352.5,318127.5,16.750038146972656
-207292.5,318127.5,15.56065845489502
-207232.5,318127.5,15.476884841918945
-207172.5,318127.5,16.0035343170166
-207112.5,318127.5,14.159618377685547
-207052.5,318127.5,15.736186027526855
-206992.5,318127.5,13.382329940795898
-206932.5,318127.5,13.538701057434082
-206872.5,318127.5,12.240394592285156
-206812.5,318127.5,13.343814849853516
-206752.5,318127.5,8.8906888961792
-206692.5,318127.5,11.345486640930176
-206632.5,318127.5,8.264973640441895
-206572.5,318127.5,8.147608757019043
-206512.5,318127.5,7.604629039764404
-206452.5,318127.5,6.5201826095581055
-206392.5,318127.5,6.335883140563965
-206332.5,318127.5,6.465364933013916
-206272.5,318127.5,6.324679851531982
-206212.5,318127.5,6.275902271270752
-206152.5,318127.5,6.239404201507568
-206092.5,318127.5,6.173308372497559
-206032.5,318127.5,6.186880588531494
-205972.5,318127.5,6.173486232757568
-205912.5,318127.5,6.258039951324463
-205852.5,318127.5,6.264166831970215
-211672.5,318067.5,8.398837089538574
-211612.5,318067.5,13.275636672973633
-211552.5,318067.5,14.21548080444336
-211492.5,318067.5,10.650877952575684
-211432.5,318067.5,14.844038963317871
-211372.5,318067.5,15.223937034606934
-211312.5,318067.5,15.504611015319824
-211252.5,318067.5,12.697839736938477
-211192.5,318067.5,15.583428382873535
-211132.5,318067.5,16.406618118286133
-211072.5,318067.5,16.629573822021484
-211012.5,318067.5,16.97171974182129
-210952.5,318067.5,9.980439186096191
-210892.5,318067.5,13.374201774597168
-210832.5,318067.5,11.600711822509766
-210772.5,318067.5,11.56058406829834
-210712.5,318067.5,12.788256645202637
-210652.5,318067.5,9.262307167053223
-210592.5,318067.5,5.461399078369141
-210532.5,318067.5,7.155787467956543
-210472.5,318067.5,12.593743324279785
-210412.5,318067.5,13.283517837524414
-210352.5,318067.5,13.186873435974121
-210292.5,318067.5,12.33411693572998
-210232.5,318067.5,8.67564868927002
-210172.5,318067.5,10.109567642211914
-210112.5,318067.5,9.425788879394531
-210052.5,318067.5,14.240250587463379
-209992.5,318067.5,10.357281684875488
-209932.5,318067.5,15.103365898132324
-209872.5,318067.5,14.431525230407715
-209812.5,318067.5,16.480188369750977
-209752.5,318067.5,16.648908615112305
-209692.5,318067.5,17.317386627197266
-209632.5,318067.5,18.115697860717773
